Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"April 21, 2025 - April 27, 2025"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,4/21/2025,4208135,,,1.00,,$0.00
,Cash Sale,4/21/2025,4208124,,,2.00,,$15.98
,Cash Sale,4/21/2025,4208143,,,6.00,,$0.00
,Cash Sale,4/21/2025,4208141,,,2.00,,$1.00
,Cash Sale,4/21/2025,4208129,,,12.00,,$20.97
,Cash Sale,4/22/2025,4208979,,,1.00,,$7.99
,Cash Sale,4/22/2025,4208977,,,8.00,,$20.97
,Cash Sale,4/22/2025,4208973,,,1.00,,$6.99
,Cash Sale,4/22/2025,4208981,,,7.00,,$27.97
,Cash Sale,4/22/2025,4208987,,,8.00,,$13.98
,Cash Sale,4/22/2025,4208986,,,3.00,,$15.98
,Cash Sale,4/22/2025,4208983,,,2.00,,$15.98
,Cash Sale,4/23/2025,4209839,,,2.00,,$15.98
,Cash Sale,4/23/2025,4209835,,,1.00,,$7.99
,Cash Sale,4/23/2025,4209829,,,1.00,,$0.00
,Cash Sale,4/23/2025,4209842,,,7.00,,$13.98
,Cash Sale,4/23/2025,4209837,,,3.00,,$0.00
,Cash Sale,4/23/2025,4209831,,,9.00,,$20.97
,Cash Sale,4/23/2025,4209833,,,2.00,,$0.00
,Cash Sale,4/23/2025,4209838,,,1.00,,$6.99
,Cash Sale,4/24/2025,4210692,,,4.00,,$31.96
,Cash Sale,4/24/2025,4210699,,,12.00,,$20.97
,Cash Sale,4/24/2025,4210694,,,8.00,,$20.97
,Cash Sale,4/24/2025,4210697,,,2.00,,$15.98
,Cash Sale,4/24/2025,4210687,,,8.00,,$13.98
,Cash Sale,4/24/2025,4210686,,,1.00,,-$6.99
,Cash Sale,4/24/2025,4210690,,,5.00,,$6.99
