Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"March 30, 2026 - April 5, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$1.49 Toppings (KR),,,,,,,,
,Cash Sale,4/4/2026,4443447,,,1.00,,$11.99
,Cash Sale,4/5/2026,4443838,,,4.00,,$47.96
Total - Beef Donburi (KR),,,,,,,,$222.82
Beef Miso (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,4.00,,$71.96
,Cash Sale,3/30/2026,4441458,,,2.00,,$22.99
,Cash Sale,3/31/2026,4441847,,,2.00,,$19.99
,Cash Sale,3/31/2026,4441849,,,1.00,,$17.99
,Cash Sale,4/1/2026,4442248,,,6.00,,$91.95
,Cash Sale,4/2/2026,4442662,,,3.00,,$53.97
,Cash Sale,4/3/2026,4443061,,,3.00,,$37.98
,Cash Sale,4/4/2026,4443444,,,1.00,,$17.99
,Cash Sale,4/4/2026,4443449,,,1.00,,$20.99
,Cash Sale,4/5/2026,4443841,,,1.00,,$20.99
,Cash Sale,4/5/2026,4443839,,,1.00,,$20.99
,Cash Sale,4/5/2026,4443838,,,2.00,,$19.99
Total - Beef Miso (KR),,,,,,,,$417.78
Beef Original (KR),,,,,,,,
,Cash Sale,3/30/2026,4441456,,,7.00,,$118.93
,Cash Sale,3/30/2026,4441458,,,2.00,,$20.99
,Cash Sale,3/31/2026,4441847,,,6.00,,$69.96
,Cash Sale,3/31/2026,4441850,,,1.00,,$19.99
,Cash Sale,4/1/2026,4442256,,,1.00,,$16.99
,Cash Sale,4/1/2026,4442250,,,2.00,,$39.98
,Cash Sale,4/1/2026,4442255,,,1.00,,$19.99
,Cash Sale,4/1/2026,4442251,,,1.00,,$19.99
,Cash Sale,4/1/2026,4442248,,,9.00,,$136.92
,Cash Sale,4/2/2026,4442663,,,1.00,,$1.00
,Cash Sale,4/2/2026,4442662,,,6.00,,$53.97
,Cash Sale,4/2/2026,4442665,,,1.00,,$16.99
,Cash Sale,4/3/2026,4443061,,,17.00,,$192.89
,Cash Sale,4/4/2026,4443444,,,14.00,,$221.87
,Cash Sale,4/4/2026,4443445,,,1.00,,$19.99
,Cash Sale,4/5/2026,4443840,,,2.00,,$33.98
,Cash Sale,4/5/2026,4443839,,,1.00,,$19.99
