Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"May 11, 2026 - May 17, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,5/13/2026,4459386,,,5.00,,$12.58
,Cash Sale,5/13/2026,4459388,,,1.00,,$0.00
,Cash Sale,5/13/2026,4459391,,,1.00,,$7.99
,Cash Sale,5/14/2026,4459800,,,8.00,,$41.94
,Cash Sale,5/14/2026,4459806,,,1.00,,$0.00
,Cash Sale,5/15/2026,4460257,,,3.00,,$13.98
,Cash Sale,5/16/2026,4460687,,,11.00,,$34.95
,Cash Sale,5/17/2026,4461070,,,11.00,,$13.98
Total - Age Gyoza (Veg) (KR),,,,,,,,$195.32
Beef Donburi (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,1.00,,$11.99
,Cash Sale,5/11/2026,4458573,,,1.00,,$12.99
,Cash Sale,5/12/2026,4458973,,,5.00,,$59.95
,Cash Sale,5/12/2026,4458976,,,1.00,,$11.99
,Cash Sale,5/12/2026,4458974,,,1.00,,$12.99
,Cash Sale,5/13/2026,4459386,,,2.00,,$23.98
,Cash Sale,5/14/2026,4459800,,,2.00,,$23.98
,Cash Sale,5/15/2026,4460259,,,1.00,,$11.99
,Cash Sale,5/15/2026,4460257,,,2.00,,$23.98
,Cash Sale,5/16/2026,4460687,,,2.00,,$23.98
,Cash Sale,5/17/2026,4461074,,,1.00,,$12.99
Total - Beef Donburi (KR),,,,,,,,$230.81
Beef Miso (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,1.00,,$17.99
,Cash Sale,5/12/2026,4458973,,,2.00,,$35.98
,Cash Sale,5/13/2026,4459386,,,5.00,,$73.96
,Cash Sale,5/13/2026,4459391,,,1.00,,$2.00
,Cash Sale,5/14/2026,4459800,,,3.00,,$53.97
,Cash Sale,5/14/2026,4459805,,,1.00,,$20.99
,Cash Sale,5/15/2026,4460259,,,1.00,,$17.99
,Cash Sale,5/15/2026,4460257,,,5.00,,$73.96
,Cash Sale,5/16/2026,4460687,,,6.00,,$75.96
,Cash Sale,5/17/2026,4461070,,,5.00,,$73.96
Total - Beef Miso (KR),,,,,,,,$446.76
Beef Original (KR),,,,,,,,
,Cash Sale,5/11/2026,4458570,,,7.00,,$86.95
,Cash Sale,5/12/2026,4458973,,,9.00,,$56.97
,Cash Sale,5/12/2026,4458974,,,2.00,,$39.98
,Cash Sale,5/13/2026,4459386,,,12.00,,$203.88
,Cash Sale,5/13/2026,4459390,,,1.00,,$16.99
,Cash Sale,5/14/2026,4459800,,,16.00,,$223.87
,Cash Sale,5/14/2026,4459807,,,1.00,,$19.99
,Cash Sale,5/15/2026,4460258,,,1.00,,$19.99
,Cash Sale,5/15/2026,4460257,,,8.00,,$87.95
,Cash Sale,5/15/2026,4460259,,,2.00,,$33.98
,Cash Sale,5/16/2026,4460687,,,21.00,,$212.88
,Cash Sale,5/16/2026,4460690,,,1.00,,$16.99
,Cash Sale,5/17/2026,4461070,,,16.00,,$191.89
