Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"April 27, 2026 - May 3, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,5/2/2026,4454704,,,2.00,,$17.98
Total - Chicken Don (KR),,,,,,,,$36.96
Chicken Miso (KR),,,,,,,,
,Cash Sale,4/27/2026,4452805,,,4.00,,$67.96
,Cash Sale,4/28/2026,4453435,,,2.00,,$39.98
,Cash Sale,4/28/2026,4453434,,,1.00,,$19.99
,Cash Sale,4/28/2026,4453433,,,4.00,,$67.96
,Cash Sale,4/28/2026,4453436,,,1.00,,$19.99
,Cash Sale,4/29/2026,4453207,,,2.00,,$33.98
,Cash Sale,4/30/2026,4453894,,,3.00,,$18.99
,Cash Sale,5/1/2026,4454299,,,4.00,,$51.97
,Cash Sale,5/1/2026,4454301,,,1.00,,$19.99
,Cash Sale,5/2/2026,4454704,,,2.00,,$17.99
,Cash Sale,5/3/2026,4455114,,,1.00,,$16.99
Total - Chicken Miso (KR),,,,,,,,$375.79
Chicken Original (KR),,,,,,,,
,Cash Sale,4/27/2026,4452810,,,1.00,,$15.99
,Cash Sale,4/27/2026,4452808,,,2.00,,$37.98
,Cash Sale,4/27/2026,4452806,,,1.00,,$18.99
,Cash Sale,4/27/2026,4452805,,,11.00,,$127.92
,Cash Sale,4/28/2026,4453439,,,1.00,,$15.99
,Cash Sale,4/28/2026,4453434,,,1.00,,$18.99
,Cash Sale,4/28/2026,4453433,,,8.00,,$95.94
,Cash Sale,4/28/2026,4453436,,,2.00,,$37.98
,Cash Sale,4/29/2026,4453212,,,1.00,,$15.99
,Cash Sale,4/29/2026,4453207,,,9.00,,$127.92
,Cash Sale,4/29/2026,4453209,,,1.00,,$18.99
,Cash Sale,4/29/2026,4453208,,,1.00,,$15.99
,Cash Sale,4/30/2026,4453899,,,1.00,,$15.99
,Cash Sale,4/30/2026,4453894,,,11.00,,$127.92
,Cash Sale,5/1/2026,4454299,,,12.00,,$143.91
,Cash Sale,5/1/2026,4454300,,,3.00,,$47.97
,Cash Sale,5/2/2026,4454704,,,17.00,,$223.86
