Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"March 9, 2026 - March 15, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,3/13/2026,4433956,,,1.00,,$20.99
,Cash Sale,3/14/2026,4434383,,,3.00,,$62.97
,Cash Sale,3/14/2026,4434379,,,1.00,,$20.99
,Cash Sale,3/14/2026,4434378,,,13.00,,$137.93
,Cash Sale,3/15/2026,4435209,,,11.00,,$133.93
,Cash Sale,3/15/2026,4435210,,,1.00,,$20.99
Total - Beef Spicy (KR),,,,,,,,"$1,167.41"
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,3/9/2026,4432007,,,1.00,,$2.00
,Cash Sale,3/10/2026,4432788,,,1.00,,$2.00
,Cash Sale,3/11/2026,4433157,,,1.00,,$17.99
,Cash Sale,3/12/2026,4434817,,,3.00,,$21.99
,Cash Sale,3/13/2026,4433955,,,2.00,,$19.99
,Cash Sale,3/14/2026,4434378,,,1.00,,$2.00
,Cash Sale,3/15/2026,4435209,,,2.00,,$35.98
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$101.95
Bottle Water (KR),,,,,,,,
,Cash Sale,3/11/2026,4433156,,,1.00,,$0.00
,Cash Sale,3/11/2026,4433157,,,1.00,,$0.00
,Cash Sale,3/13/2026,4433955,,,1.00,,$0.00
Total - Bottle Water (KR),,,,,,,,$0.00
Chicken Don (KR),,,,,,,,
,Cash Sale,3/11/2026,4433157,,,2.00,,$17.98
,Cash Sale,3/12/2026,4434817,,,2.00,,$17.98
,Cash Sale,3/13/2026,4433955,,,2.00,,$17.98
,Cash Sale,3/14/2026,4434378,,,1.00,,$8.99
,Cash Sale,3/15/2026,4435209,,,1.00,,$8.99
Total - Chicken Don (KR),,,,,,,,$71.92
Chicken Miso (KR),,,,,,,,
,Cash Sale,3/9/2026,4432011,,,3.00,,$59.97
,Cash Sale,3/9/2026,4432007,,,1.00,,$16.99
,Cash Sale,3/10/2026,4432788,,,4.00,,$51.97
,Cash Sale,3/10/2026,4432789,,,1.00,,$19.99
,Cash Sale,3/11/2026,4433156,,,3.00,,$59.97
,Cash Sale,3/11/2026,4433157,,,2.00,,$17.99
,Cash Sale,3/12/2026,4434817,,,4.00,,$67.96
,Cash Sale,3/13/2026,4433955,,,3.00,,$34.98
,Cash Sale,3/14/2026,4434383,,,1.00,,$19.99
,Cash Sale,3/15/2026,4435209,,,2.00,,$17.99
,Cash Sale,3/15/2026,4435210,,,2.00,,$20.99
Total - Chicken Miso (KR),,,,,,,,$388.79
Chicken Original (KR),,,,,,,,
,Cash Sale,3/9/2026,4432012,,,1.00,,$18.99
,Cash Sale,3/9/2026,4432007,,,9.00,,$95.94
,Cash Sale,3/10/2026,4432788,,,11.00,,$127.92
,Cash Sale,3/10/2026,4432789,,,4.00,,$18.99
,Cash Sale,3/11/2026,4433161,,,1.00,,$18.99
,Cash Sale,3/11/2026,4433158,,,1.00,,$18.99
,Cash Sale,3/11/2026,4433157,,,12.00,,$143.91
,Cash Sale,3/11/2026,4433156,,,3.00,,$56.97
,Cash Sale,3/12/2026,4434817,,,16.00,,$191.88
,Cash Sale,3/12/2026,4434818,,,2.00,,$37.98
,Cash Sale,3/13/2026,4433955,,,12.00,,$127.92
,Cash Sale,3/14/2026,4434383,,,1.00,,$18.99
,Cash Sale,3/14/2026,4434381,,,1.00,,$0.00
,Cash Sale,3/14/2026,4434378,,,10.00,,$111.93
,Cash Sale,3/15/2026,4435209,,,11.00,,$127.92
,Cash Sale,3/15/2026,4435210,,,1.00,,$18.99
,Cash Sale,3/15/2026,4435212,,,2.00,,$37.98
,Cash Sale,3/15/2026,4435211,,,2.00,,$31.98
Total - Chicken Original (KR),,,,,,,,"$1,206.27"
Chicken Plain Ramen (KR),,,,,,,,
,Cash Sale,3/9/2026,4432007,,,2.00,,$0.00
,Cash Sale,3/10/2026,4432788,,,5.00,,$0.00
,Cash Sale,3/11/2026,4433157,,,4.00,,$0.00
