Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"June 29, 2026 - July 5, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,7/2/2026,4480145,,,5.00,,$52.97
,Cash Sale,7/3/2026,4480551,,,5.00,,$84.95
,Cash Sale,7/3/2026,4480555,,,1.00,,$16.99
,Cash Sale,7/4/2026,4480975,,,3.00,,$50.97
,Cash Sale,7/5/2026,4481375,,,5.00,,$36.98
Total - Beef Shoyu (KR),,,,,,,,$454.74
Beef Spicy (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,7.00,,$77.96
,Cash Sale,6/29/2026,4478956,,,1.00,,$17.99
,Cash Sale,6/29/2026,4478954,,,2.00,,$4.00
,Cash Sale,6/30/2026,4479366,,,9.00,,$113.94
,Cash Sale,7/1/2026,4479757,,,3.00,,$62.97
,Cash Sale,7/1/2026,4479761,,,2.00,,$35.98
,Cash Sale,7/1/2026,4479758,,,14.00,,$155.92
,Cash Sale,7/1/2026,4479763,,,1.00,,$17.99
,Cash Sale,7/2/2026,4480145,,,13.00,,$153.92
,Cash Sale,7/2/2026,4480148,,,2.00,,$41.98
,Cash Sale,7/2/2026,4480150,,,4.00,,$55.97
,Cash Sale,7/2/2026,4480146,,,2.00,,$22.99
,Cash Sale,7/3/2026,4480551,,,9.00,,$129.93
,Cash Sale,7/3/2026,4480555,,,1.00,,$17.99
,Cash Sale,7/3/2026,4480554,,,1.00,,$20.99
,Cash Sale,7/3/2026,4480553,,,1.00,,$2.00
,Cash Sale,7/4/2026,4480975,,,11.00,,$101.95
,Cash Sale,7/5/2026,4481375,,,13.00,,$169.91
,Cash Sale,7/5/2026,4481378,,,1.00,,$2.00
,Cash Sale,7/5/2026,4481377,,,1.00,,$2.00
,Cash Sale,7/5/2026,4481376,,,1.00,,$20.99
Total - Beef Spicy (KR),,,,,,,,"$1,229.37"
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,1.00,,$2.00
,Cash Sale,6/30/2026,4479365,,,1.00,,$20.99
,Cash Sale,6/30/2026,4479366,,,3.00,,$53.97
,Cash Sale,7/1/2026,4479758,,,1.00,,$2.00
,Cash Sale,7/2/2026,4480145,,,3.00,,$37.98
,Cash Sale,7/3/2026,4480551,,,2.00,,$35.98
,Cash Sale,7/3/2026,4480552,,,1.00,,$20.99
,Cash Sale,7/4/2026,4480975,,,4.00,,$55.97
,Cash Sale,7/4/2026,4480978,,,1.00,,$2.00
,Cash Sale,7/5/2026,4481375,,,5.00,,$41.98
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$273.86
Blue Raspberry Lemonade (KR),,,,,,,,
,Cash Sale,6/29/2026,4478952,,,1.00,,$0.00
,Cash Sale,7/1/2026,4479758,,,5.00,,$20.97
,Cash Sale,7/2/2026,4480145,,,3.00,,$17.97
,Cash Sale,7/3/2026,4480551,,,3.00,,$11.98
,Cash Sale,7/4/2026,4480975,,,4.00,,$17.97
,Cash Sale,7/5/2026,4481375,,,1.00,,$5.99
Total - Blue Raspberry Lemonade (KR),,,,,,,,$74.88
Bottle Water (KR),,,,,,,,
,Cash Sale,7/1/2026,4479757,,,1.00,,$2.50
,Cash Sale,7/4/2026,4480978,,,1.00,,$0.00
Total - Bottle Water (KR),,,,,,,,$2.50
Burnt Shoyu Lite (KR),,,,,,,,
,Cash Sale,6/29/2026,4478953,,,8.00,,$239.92
,Cash Sale,6/29/2026,4478954,,,2.00,,$59.98
,Cash Sale,6/29/2026,4478957,,,1.00,,$24.99
,Cash Sale,6/30/2026,4479371,,,2.00,,$59.98
,Cash Sale,6/30/2026,4479365,,,6.00,,$179.94
,Cash Sale,7/1/2026,4479757,,,8.00,,$239.92
,Cash Sale,7/1/2026,4479762,,,4.00,,$119.96
,Cash Sale,7/1/2026,4479760,,,4.00,,$119.96
,Cash Sale,7/1/2026,4479759,,,2.00,,$59.98
,Cash Sale,7/2/2026,4480146,,,12.00,,$359.88
,Cash Sale,7/2/2026,4480149,,,2.00,,$59.98
,Cash Sale,7/2/2026,4480147,,,4.00,,$119.96
,Cash Sale,7/3/2026,4480552,,,1.00,,$29.99
,Cash Sale,7/3/2026,4480553,,,2.00,,$59.98
,Cash Sale,7/4/2026,4480983,,,2.00,,$59.98
,Cash Sale,7/4/2026,4480981,,,2.00,,$49.98
,Cash Sale,7/4/2026,4480978,,,2.00,,$59.98
