Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"July 6, 2026 - July 12, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,7/9/2026,4483033,,,1.00,,$7.99
,Cash Sale,7/10/2026,4483471,,,2.00,,$6.99
,Cash Sale,7/10/2026,4483470,,,2.00,,$7.99
,Cash Sale,7/10/2026,4483466,,,1.00,,$7.99
,Cash Sale,7/10/2026,4483467,,,30.00,,$62.91
,Cash Sale,7/11/2026,4483881,,,22.00,,$55.92
,Cash Sale,7/11/2026,4483885,,,2.00,,$13.98
,Cash Sale,7/12/2026,4484297,,,30.00,,$62.91
,Cash Sale,7/12/2026,4484300,,,2.00,,$6.99
,Cash Sale,7/12/2026,4484299,,,1.00,,$0.00
Total - Age Gyoza (Pork) (KR),,,,,,,,$552.22
Age Gyoza (Veg) (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,12.00,,$27.96
,Cash Sale,7/6/2026,4481794,,,1.00,,$0.00
,Cash Sale,7/7/2026,4482204,,,1.00,,$0.00
,Cash Sale,7/7/2026,4482205,,,1.00,,$6.99
,Cash Sale,7/7/2026,4482202,,,2.00,,$13.98
,Cash Sale,7/8/2026,4482605,,,1.00,,$0.00
,Cash Sale,7/8/2026,4482601,,,8.00,,$27.96
,Cash Sale,7/8/2026,4482606,,,1.00,,$0.00
,Cash Sale,7/9/2026,4483032,,,5.00,,$20.97
,Cash Sale,7/10/2026,4483467,,,5.00,,$20.97
,Cash Sale,7/11/2026,4483881,,,4.00,,$6.99
,Cash Sale,7/11/2026,4483884,,,1.00,,$0.00
,Cash Sale,7/12/2026,4484297,,,12.00,,$41.94
,Cash Sale,7/12/2026,4484299,,,1.00,,$7.99
Total - Age Gyoza (Veg) (KR),,,,,,,,$175.75
Beef Donburi (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,1.00,,$11.99
,Cash Sale,7/6/2026,4481796,,,1.00,,$11.99
,Cash Sale,7/7/2026,4482206,,,2.00,,$25.98
,Cash Sale,7/7/2026,4482202,,,1.00,,$11.99
,Cash Sale,7/8/2026,4482603,,,1.00,,$11.99
,Cash Sale,7/8/2026,4482601,,,2.00,,$23.98
,Cash Sale,7/9/2026,4483032,,,3.00,,$35.97
,Cash Sale,7/10/2026,4483467,,,2.00,,$23.98
,Cash Sale,7/12/2026,4484297,,,1.00,,$11.99
Total - Beef Donburi (KR),,,,,,,,$169.86
Beef Miso (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,5.00,,$89.95
,Cash Sale,7/7/2026,4482204,,,1.00,,$20.99
,Cash Sale,7/7/2026,4482202,,,4.00,,$55.97
,Cash Sale,7/8/2026,4482601,,,1.00,,$2.00
,Cash Sale,7/9/2026,4483032,,,4.00,,$55.97
,Cash Sale,7/9/2026,4483033,,,2.00,,$41.98
,Cash Sale,7/10/2026,4483467,,,5.00,,$73.96
,Cash Sale,7/10/2026,4483470,,,1.00,,$20.99
,Cash Sale,7/11/2026,4483881,,,7.00,,$109.94
,Cash Sale,7/11/2026,4483886,,,1.00,,$20.99
,Cash Sale,7/12/2026,4484297,,,3.00,,$21.99
Total - Beef Miso (KR),,,,,,,,$514.73
Beef Original (KR),,,,,,,,
,Cash Sale,7/6/2026,4481791,,,6.00,,$69.96
,Cash Sale,7/7/2026,4482202,,,21.00,,$228.87
,Cash Sale,7/7/2026,4482203,,,2.00,,$17.99
,Cash Sale,7/8/2026,4482604,,,1.00,,$1.00
,Cash Sale,7/8/2026,4482601,,,12.00,,$123.93
,Cash Sale,7/8/2026,4482605,,,1.00,,$19.99
,Cash Sale,7/9/2026,4483032,,,13.00,,$156.91
,Cash Sale,7/9/2026,4483035,,,2.00,,$33.98
,Cash Sale,7/9/2026,4483033,,,1.00,,$19.99
,Cash Sale,7/9/2026,4483038,,,1.00,,$19.99
,Cash Sale,7/10/2026,4483467,,,18.00,,$241.86
,Cash Sale,7/10/2026,4483469,,,1.00,,$16.99
,Cash Sale,7/10/2026,4483473,,,1.00,,$19.99
,Cash Sale,7/10/2026,4483468,,,1.00,,$19.99
