Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"April 13, 2026 - April 19, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Kit/Package,,,,,,,,
$Bamboo Shoots (KR),,,,,,,,
,Cash Sale,4/16/2026,4448284,,,3.00,,$37.98
,Cash Sale,4/17/2026,4448698,,,1.00,,$20.99
,Cash Sale,4/17/2026,4448701,,,1.00,,$20.99
,Cash Sale,4/17/2026,4448699,,,6.00,,$75.96
,Cash Sale,4/18/2026,4449107,,,1.00,,$20.99
,Cash Sale,4/18/2026,4449101,,,1.00,,$17.99
,Cash Sale,4/19/2026,4449531,,,1.00,,$20.99
,Cash Sale,4/19/2026,4449529,,,2.00,,$35.98
Total - Beef Miso (KR),,,,,,,,$350.82
Beef Original (KR),,,,,,,,
,Cash Sale,4/13/2026,4447078,,,2.00,,$39.98
,Cash Sale,4/13/2026,4447077,,,3.00,,$34.98
,Cash Sale,4/13/2026,4447075,,,12.00,,$187.89
,Cash Sale,4/14/2026,4447470,,,6.00,,$119.94
,Cash Sale,4/14/2026,4447473,,,1.00,,$19.99
,Cash Sale,4/14/2026,4447468,,,6.00,,$69.96
,Cash Sale,4/15/2026,4447871,,,2.00,,$20.99
,Cash Sale,4/15/2026,4447869,,,7.00,,$70.96
,Cash Sale,4/16/2026,4448284,,,9.00,,$120.93
,Cash Sale,4/16/2026,4448286,,,3.00,,$59.97
,Cash Sale,4/16/2026,4448289,,,1.00,,$19.99
,Cash Sale,4/17/2026,4448699,,,10.00,,$105.94
,Cash Sale,4/17/2026,4448701,,,1.00,,$19.99
,Cash Sale,4/18/2026,4449101,,,14.00,,$189.89
,Cash Sale,4/18/2026,4449104,,,3.00,,$18.99
,Cash Sale,4/18/2026,4449102,,,2.00,,$39.98
,Cash Sale,4/19/2026,4449532,,,2.00,,$33.98
,Cash Sale,4/19/2026,4449530,,,2.00,,$39.98
,Cash Sale,4/19/2026,4449529,,,10.00,,$137.92
Total - Beef Original (KR),,,,,,,,"$1,352.25"
Beef Plain Ramen (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,3.00,,$3.00
,Cash Sale,4/14/2026,4447468,,,2.00,,$2.00
,Cash Sale,4/16/2026,4448284,,,1.00,,$1.00
,Cash Sale,4/19/2026,4449529,,,3.00,,$3.00
Total - Beef Plain Ramen (KR),,,,,,,,$9.00
Beef Shoyu (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,2.00,,$33.98
,Cash Sale,4/14/2026,4447468,,,3.00,,$50.97
,Cash Sale,4/15/2026,4447871,,,1.00,,$19.99
,Cash Sale,4/16/2026,4448284,,,1.00,,$1.00
,Cash Sale,4/17/2026,4448699,,,6.00,,$69.96
,Cash Sale,4/18/2026,4449101,,,2.00,,$33.98
,Cash Sale,4/19/2026,4449529,,,6.00,,$69.96
Total - Beef Shoyu (KR),,,,,,,,$279.84
Beef Spicy (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,8.00,,$95.95
,Cash Sale,4/14/2026,4447470,,,2.00,,$41.98
,Cash Sale,4/14/2026,4447468,,,8.00,,$143.92
,Cash Sale,4/15/2026,4447871,,,1.00,,$20.99
,Cash Sale,4/15/2026,4447869,,,9.00,,$81.96
,Cash Sale,4/15/2026,4447873,,,2.00,,$19.99
,Cash Sale,4/16/2026,4448284,,,4.00,,$55.97
,Cash Sale,4/16/2026,4448286,,,1.00,,$20.99
,Cash Sale,4/17/2026,4448699,,,10.00,,$131.93
,Cash Sale,4/18/2026,4449101,,,12.00,,$135.93
,Cash Sale,4/18/2026,4449105,,,1.00,,$20.99
,Cash Sale,4/18/2026,4449102,,,1.00,,$20.99
,Cash Sale,4/19/2026,4449531,,,2.00,,$4.00
,Cash Sale,4/19/2026,4449530,,,1.00,,$20.99
,Cash Sale,4/19/2026,4449529,,,5.00,,$57.97
,Cash Sale,4/19/2026,4449532,,,2.00,,$19.99
Total - Beef Spicy (KR),,,,,,,,$894.54
Beef Spicy Jalapeno Ramen (KR),,,,,,,,
,Cash Sale,4/13/2026,4447075,,,1.00,,$17.99
,Cash Sale,4/14/2026,4447472,,,1.00,,$17.99
,Cash Sale,4/15/2026,4447869,,,4.00,,$71.96
,Cash Sale,4/16/2026,4448284,,,4.00,,$71.96
,Cash Sale,4/16/2026,4448285,,,1.00,,$20.99
,Cash Sale,4/17/2026,4448699,,,1.00,,$17.99
,Cash Sale,4/18/2026,4449101,,,1.00,,$17.99
,Cash Sale,4/18/2026,4449106,,,1.00,,$20.99
,Cash Sale,4/19/2026,4449529,,,1.00,,$17.99
Total - Beef Spicy Jalapeno Ramen (KR),,,,,,,,$275.85
Beef Spicy Value Ramen (KR),,,,,,,,
,Cash Sale,4/14/2026,4447468,,,2.00,,$4.00
,Cash Sale,4/15/2026,4447869,,,2.00,,$4.00
,Cash Sale,4/16/2026,4448284,,,2.00,,$4.00
,Cash Sale,4/18/2026,4449101,,,2.00,,$4.00
,Cash Sale,4/19/2026,4449529,,,1.00,,$2.00
Total - Beef Spicy Value Ramen (KR),,,,,,,,$18.00
Bottle Water (KR),,,,,,,,
,Cash Sale,4/13/2026,4447078,,,2.00,,$0.00
,Cash Sale,4/15/2026,4447871,,,1.00,,$2.50
Total - Bottle Water (KR),,,,,,,,$2.50
Chicken Don (KR),,,,,,,,
,Cash Sale,4/14/2026,4447472,,,1.00,,$8.99
,Cash Sale,4/19/2026,4449530,,,1.00,,$9.99
Total - Chicken Don (KR),,,,,,,,$18.98
Chicken Miso (KR),,,,,,,,
,Cash Sale,4/13/2026,4447078,,,1.00,,$1.00
,Cash Sale,4/13/2026,4447076,,,1.00,,$19.99
,Cash Sale,4/13/2026,4447075,,,3.00,,$34.98
,Cash Sale,4/14/2026,4447469,,,1.00,,$19.99
,Cash Sale,4/14/2026,4447471,,,1.00,,$16.99
,Cash Sale,4/14/2026,4447473,,,3.00,,$59.97
,Cash Sale,4/14/2026,4447468,,,4.00,,$51.97
,Cash Sale,4/15/2026,4447869,,,3.00,,$34.98
,Cash Sale,4/16/2026,4448284,,,1.00,,$16.99
,Cash Sale,4/16/2026,4448285,,,1.00,,$1.00
,Cash Sale,4/16/2026,4448287,,,1.00,,$16.99
,Cash Sale,4/17/2026,4448699,,,3.00,,$34.98
,Cash Sale,4/17/2026,4448700,,,1.00,,$16.99
,Cash Sale,4/18/2026,4449101,,,6.00,,$85.95
,Cash Sale,4/19/2026,4449529,,,2.00,,$2.00
,Cash Sale,4/19/2026,4449530,,,1.00,,$19.99
Total - Chicken Miso (KR),,,,,,,,$434.76
Chicken Original (KR),,,,,,,,
,Cash Sale,4/13/2026,4447078,,,1.00,,$0.00
,Cash Sale,4/13/2026,4447076,,,1.00,,$0.00
,Cash Sale,4/13/2026,4447077,,,1.00,,$15.99
,Cash Sale,4/13/2026,4447075,,,6.00,,$47.97
,Cash Sale,4/14/2026,4447469,,,1.00,,$18.99
,Cash Sale,4/14/2026,4447471,,,2.00,,$31.98
,Cash Sale,4/14/2026,4447473,,,1.00,,$18.99
,Cash Sale,4/14/2026,4447468,,,4.00,,$63.96
,Cash Sale,4/14/2026,4447470,,,1.00,,$18.99
,Cash Sale,4/15/2026,4447875,,,1.00,,$18.99
