Kinton Kinka Canada Holdings inc
Parent : Franchise - Restaurant/Brand Roll Up : Franchise Restaurant - Canada : Franchise Restaurant - Kinton Ramen : Franchise Restaurant - Kinton Ramen - British Columbia : Kinton Ramen Robson - KRF0018
Sales by Item Detail
"January 26, 2026 - February 1, 2026"


Item ,Type ,Date ,Document Number ,Description ,Serial Numbers ,Qty. Sold ,Sales Price ,Revenue 
Discount,,,,,,,,
Marketing Adjustment 03 (KR),,,,,,,,
,Cash Sale,1/26/2026,4415036,,,,,-$8.00
Total - Marketing Adjustment 03 (KR),,,,,,,,-$8.00
Total - Discount,,,,,,,,-$8.00
Kit/Package,,,,,,,,
$1 Topping (KR),,,,,,,,
,Cash Sale,1/29/2026,4416222,,,43.00,,$69.90
,Cash Sale,1/29/2026,4416223,,,8.00,,$0.00
,Cash Sale,1/29/2026,4416221,,,2.00,,$6.99
,Cash Sale,1/29/2026,4416230,,,2.00,,$0.00
,Cash Sale,1/29/2026,4416225,,,31.00,,$15.98
,Cash Sale,1/29/2026,4416229,,,2.00,,$0.00
,Cash Sale,1/30/2026,4416642,,,2.00,,$6.99
,Cash Sale,1/30/2026,4416640,,,23.00,,$47.94
,Cash Sale,1/30/2026,4416639,,,5.00,,$0.00
,Cash Sale,1/30/2026,4416645,,,1.00,,$0.00
,Cash Sale,1/30/2026,4416641,,,6.00,,$31.96
,Cash Sale,1/30/2026,4416637,,,25.00,,$62.91
,Cash Sale,1/31/2026,4417075,,,5.00,,$0.00
,Cash Sale,1/31/2026,4417073,,,32.00,,$31.96
,Cash Sale,1/31/2026,4417076,,,16.00,,$7.99
,Cash Sale,1/31/2026,4417074,,,1.00,,$7.99
,Cash Sale,1/31/2026,4417077,,,53.00,,$97.86
,Cash Sale,2/1/2026,4417511,,,4.00,,$31.96
,Cash Sale,2/1/2026,4417506,,,18.00,,$127.84
,Cash Sale,2/1/2026,4417513,,,18.00,,$15.98
,Cash Sale,2/1/2026,4417507,,,33.00,,$27.96
,Cash Sale,2/1/2026,4417512,,,1.00,,$6.99
,Cash Sale,2/1/2026,4417510,,,3.00,,$23.97
,Cash Sale,2/1/2026,4417509,,,2.00,,$15.98
,Cash Sale,2/1/2026,4417514,,,2.00,,$6.99
Total - Age Gyoza (Pork) (KR),,,,,,,,$894.80
Age Gyoza (Veg) (KR),,,,,,,,
,Cash Sale,1/26/2026,4415037,,,13.00,,$34.95
,Cash Sale,1/26/2026,4415038,,,8.00,,$15.98
,Cash Sale,1/26/2026,4415039,,,8.00,,$0.00
