Category,Product name,Qty. Sold,Revenue,Date,Day,Month,Year,Weekday,Document Number,Transaction Type,Source File
Drink,Yuzu Honey Tea (KR),2.0,4.99,2025-04-05,5,4,2025,Saturday,4194034.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Yuzu Honey Tea (KR),2.0,4.99,2025-04-05,5,4,2025,Saturday,4194043.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Yuzu Sake Spritz  (KR),1.0,8.99,2025-04-05,5,4,2025,Saturday,4194034.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,100% Discount Item (KR),2.0,-11.98,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,100% Discount Item (KR),8.0,-47.92,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,2 x $Egg (KR),1.0,3.98,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,50% Item Discount (KR),1.0,-3.5,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,500ml San Pellegrino Carbonated Water (KR),1.0,2.0,2025-04-06,6,4,2025,Sunday,4194914.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,500ml San Pellegrino Carbonated Water (KR),2.0,10.0,2025-04-06,6,4,2025,Sunday,4194917.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Pork) (KR),7.0,6.99,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Pork) (KR),6.0,13.98,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Pork) (KR),19.0,34.95,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Pork) (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Pork) (KR),9.0,13.98,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Pork) (KR),1.0,-6.99,2025-04-06,6,4,2025,Sunday,4194908.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Pork) (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194907.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Pork) (KR),5.0,39.95,2025-04-06,6,4,2025,Sunday,4194918.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Pork) (KR),5.0,24.97,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Veg) (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194914.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Veg) (KR),1.0,-6.99,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Veg) (KR),2.0,15.98,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Age Gyoza (Veg) (KR),3.0,6.99,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,BOGO Special 1 (KR),1.0,9.99,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,BOGO Special 1 (KR),6.0,59.94,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,BOGO Special 1 (KR),4.0,39.96,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Bamboo Shoots (KR),1.0,2.49,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Bamboo Shoots (KR),1.0,1.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Beansprouts (KR),1.0,1.99,2025-04-06,6,4,2025,Sunday,4194915.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Beansprouts (KR),3.0,5.97,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Beef Donburi (KR),1.0,11.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Beef Donburi (KR),1.0,11.99,2025-04-06,6,4,2025,Sunday,4194922.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Beef Donburi (KR),6.0,77.94,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Miso (KR),1.0,28.99,2025-04-06,6,4,2025,Sunday,4194914.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Miso (KR),1.0,17.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Miso (KR),1.0,17.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Miso (KR),2.0,35.98,2025-04-06,6,4,2025,Sunday,4194907.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Original (KR),8.0,71.96,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Original (KR),2.0,17.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Original (KR),2.0,17.99,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Original (KR),2.0,17.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Original (KR),2.0,2.0,2025-04-06,6,4,2025,Sunday,4194911.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Plain Ramen (KR),2.0,2.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Plain Ramen (KR),3.0,3.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Shoyu (KR),2.0,17.99,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Shoyu (KR),1.0,16.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Shoyu (KR),4.0,35.98,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Shoyu (KR),2.0,2.0,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Spicy (KR),4.0,71.96,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Spicy (KR),2.0,35.98,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Spicy (KR),6.0,75.96,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Spicy (KR),2.0,49.98,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Spicy (KR),2.0,35.98,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Beef Spicy (KR),1.0,20.99,2025-04-06,6,4,2025,Sunday,4194903.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Beer Choice (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Beer Choice (KR),4.0,0.0,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Beer Choice (KR),3.0,0.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Chicken Breast (KR),2.0,7.98,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Chicken Breast (KR),1.0,3.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Curry Ramen (BOGO),4.0,99.96,2025-04-06,6,4,2025,Sunday,4194914.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Curry Ramen (BOGO),2.0,49.98,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Curry Ramen (BOGO),4.0,99.96,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Curry Ramen (BOGO),1.0,24.99,2025-04-06,6,4,2025,Sunday,4194917.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Curry Ramen (BOGO),2.0,49.98,2025-04-06,6,4,2025,Sunday,4194908.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Curry Ramen (BOGO),2.0,49.98,2025-04-06,6,4,2025,Sunday,4194902.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Curry Ramen (BOGO),3.0,74.97,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Curry Ramen (BOGO),4.0,99.96,2025-04-06,6,4,2025,Sunday,4194909.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Chicken Don (KR),1.0,7.99,2025-04-06,6,4,2025,Sunday,4194907.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Chicken Don (KR),1.0,8.99,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Chicken Don (KR),1.0,7.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Miso (KR),1.0,16.99,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Miso (KR),1.0,16.99,2025-04-06,6,4,2025,Sunday,4194905.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Miso (KR),2.0,39.98,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Miso (KR),1.0,16.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Original (KR),1.0,15.99,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Original (KR),1.0,15.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Original (KR),3.0,47.97,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Original (KR),2.0,31.98,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Original (KR),1.0,26.99,2025-04-06,6,4,2025,Sunday,4194908.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Original (KR),1.0,18.99,2025-04-06,6,4,2025,Sunday,4194902.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Original (KR),1.0,26.99,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Original (KR),1.0,15.99,2025-04-06,6,4,2025,Sunday,4194911.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Plain Ramen (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Plain Ramen (KR),3.0,0.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Shoyu (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Shoyu (KR),4.0,15.99,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Shoyu (KR),3.0,31.98,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Spicy Jalapeno (KR),1.0,19.99,2025-04-06,6,4,2025,Sunday,4194918.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Spicy Jalapeno (KR),1.0,1.0,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Spicy Jalapeno (KR),1.0,16.99,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Main,Chicken Spicy Jalapeno (KR),1.0,16.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke (KR),2.0,0.0,2025-04-06,6,4,2025,Sunday,4194914.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke (KR),1.0,2.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke (KR),8.0,2.99,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke (KR),3.0,2.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194907.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194902.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke (KR),2.0,0.0,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke (KR),2.0,0.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke Zero (KR),6.0,0.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke Zero (KR),2.0,2.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke Zero (KR),2.0,0.0,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke Zero (KR),5.0,0.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke Zero (KR),2.0,0.0,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke Zero (KR),2.0,0.0,2025-04-06,6,4,2025,Sunday,4194908.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Coke Zero (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194911.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Corn (KR),1.0,1.99,2025-04-06,6,4,2025,Sunday,4194915.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Corn (KR),2.0,3.98,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Corn (KR),2.0,3.98,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect DoorDash Discount (KR),78.0,-114.93,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect DoorDash Discount (KR),52.0,-87.96,2025-04-06,6,4,2025,Sunday,4194917.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect DoorDash Discount (KR),13.0,-21.99,2025-04-06,6,4,2025,Sunday,4194912.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect DoorDash Discount (KR),26.0,-46.98,2025-04-06,6,4,2025,Sunday,4194908.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect DoorDash Discount (KR),26.0,-46.98,2025-04-06,6,4,2025,Sunday,4194902.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect SkipTheDishes Discount (KR),39.0,-23.97,2025-04-06,6,4,2025,Sunday,4194918.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect Uber Eats Discount (KR),26.0,-49.98,2025-04-06,6,4,2025,Sunday,4194914.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect Uber Eats Discount (KR),39.0,-81.96,2025-04-06,6,4,2025,Sunday,4194909.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect Uber Eats Discount (KR),13.0,-6.99,2025-04-06,6,4,2025,Sunday,4194903.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect Uber Eats Discount (KR),104.0,-165.9,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Deliverect Uber Eats Discount (KR),39.0,-61.95,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Diet Coke (KR),4.0,0.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Diet Coke (KR),2.0,6.0,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Diet Coke (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Diet Coke (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Diet Coke (KR),1.0,2.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Diet Coke (KR),2.0,6.0,2025-04-06,6,4,2025,Sunday,4194912.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Diet Coke (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194911.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 1 (KR),13.0,0.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 1 (KR),5.0,0.0,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 1 (KR),24.0,0.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 1 (KR),9.0,0.0,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 1 (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194907.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 1 (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194911.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 2 (KR),5.0,0.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 2 (KR),6.0,0.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 2 (KR),3.0,0.0,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Other,Drink Choice 2 (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194911.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Edamame (KR),2.0,11.98,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Edamame (KR),4.0,23.96,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Edamame (KR),1.0,5.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Edamame (KR),1.0,5.99,2025-04-06,6,4,2025,Sunday,4194907.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Edamame (KR),1.0,7.99,2025-04-06,6,4,2025,Sunday,4194919.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Edamame (KR),1.0,7.99,2025-04-06,6,4,2025,Sunday,4194918.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Edamame (KR),2.0,15.98,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),2.0,4.98,2025-04-06,6,4,2025,Sunday,4194914.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),6.0,11.94,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),2.0,4.98,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),7.0,13.93,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),1.0,2.49,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),3.0,5.97,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),1.0,2.49,2025-04-06,6,4,2025,Sunday,4194919.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),1.0,2.49,2025-04-06,6,4,2025,Sunday,4194903.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),1.0,2.49,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Egg (KR),7.0,13.93,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Fried Bean Curb (KR),2.0,5.98,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Garlic Oil (KR),1.0,1.99,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Garlic Oil (KR),1.0,1.99,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Ginger Ale (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Ginger Ale (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Ginger Ale (KR),1.0,3.0,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Ginger Ale (KR),5.0,0.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Ginger Ale (KR),2.0,2.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Gohan (KR),1.0,2.99,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Gohan (KR),1.0,2.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Gohan (KR),1.0,2.99,2025-04-06,6,4,2025,Sunday,4194920.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Grated Garlic (KR),1.0,1.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Half Noodle - Thick (KR),1.0,2.99,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Half Noodle - Thick (KR),1.0,1.99,2025-04-06,6,4,2025,Sunday,4194905.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Half Noodle - Thin (KR),1.0,2.99,2025-04-06,6,4,2025,Sunday,4194913.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Half Noodle - Thin (KR),1.0,1.99,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Half Noodle - Thin (KR),1.0,2.99,2025-04-06,6,4,2025,Sunday,4194904.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Half Noodle - Thin (KR),2.0,3.98,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Hot Karaage (KR),1.0,11.99,2025-04-06,6,4,2025,Sunday,4194918.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Side,Hot Karaage (KR),1.0,10.99,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,House Sake Cold (KR),1.0,7.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,House Sake Hot (KR),1.0,9.99,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Housemade Lemonade (KR),1.0,2.0,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Housemade Lemonade (KR),4.0,16.97,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Housemade Lemonade (KR),2.0,6.99,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Topping,Jalapeno Paste (KR),2.0,3.98,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Japanese Tea (KR),3.0,8.97,2025-04-06,6,4,2025,Sunday,4194910.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Japanese Tea (KR),2.0,0.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Japanese Tea (KR),2.0,5.98,2025-04-06,6,4,2025,Sunday,4194916.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Kinka Ramune (KR),1.0,0.0,2025-04-06,6,4,2025,Sunday,4194906.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
Drink,Kinka Ramune (KR),1.0,5.99,2025-04-06,6,4,2025,Sunday,4194921.0,Cash Sale,SalesbyItemDetail0331to04062025.csv
